ProductName,Price,ReviewCount,Brand,URL
THE MOUNTAIN VALLEY NATURAL PURE FINE 500 ML Glass Spring Water,44.99,572,Amazon.com,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5209.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8UgPqWXzorRZ1kmuZ9NNzmDVUCUyTMmUsL2lnHAl2OUdXsh3JW3ddlNUVWQE7SDiFvKdUnnnI06lzThPevT7FKIFe-8178DqR04lzd-l6H8xhae4aUmra2IYqSRSgizClwptAz51oGT2tSPxClAKFOVHOsVo2t-bw7mizBKzYFa8YOwPTFcAHItc7MbNYz32jo_f2hQ%22%2C%22rlid%22%3A%227db61b95e25f1be3efc7736b09472923%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZk1PVU5UQUlOLVZBTExFWS1OQVRVUkFMLVBVUkUtRklORSUyZmRwJTJmQjA3OU1IUEpDNCUyZnJlZiUzZGFzY19kZl9CMDc5TUhQSkM0JTNmdGFnJTNkYm5nc210cGhzbnVzLTIwJTI2bGlua0NvZGUlM2RkZjAlMjZodmFkaWQlM2Q4MDUzOTM0NDE0MjcxNiUyNmh2bmV0dyUzZHMlMjZodnFtdCUzZGUlMjZodmJtdCUzZGJlJTI2aHZkZXYlM2RjJTI2aHZsb2NpbnQlM2QlMjZodmxvY3BoeSUzZDc3MzE0JTI2aHZ0YXJnaWQlM2RwbGEtNDU4NDEzODg3MTQ1MDYwMSUyNnBzYyUzZDE%22%7D&styp=entitydetails&ad_domain=amazon.com&click_metadata=A1pEGsVqib59fSYagqMTYpuHFLAZPkRhB_Y1M1s-TKw.2L4QjdRuRq3zenczoqoAfA
"Smartwater Vapor Distilled Premium Water, 1 Liter, 6 Count Bottles",18.99,3200,Walmart,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5210.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8kT94pr9gahtb_ZRrIKGoNzVUCUzOqcUNrmWNBwTvoIlgenCJuO9J7Ch5-kC8X_RqpcDfTsK07RmripyLKQIqu1USoY4O-4ks7nlsOjXFS_Zgbnpeng5CDxV2Uc9qQ4naM5PCYGnfWj7vXu7CRUBOIFtAiIXRO3TLl8F_iOBAV42HpQx1RJqgqlYW_XkDjsSVGHO14A%22%2C%22rlid%22%3A%224fbfbe02c08014f6cfe9d6fc2b98eaa3%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cud2FsbWFydC5jb20lMmZpcCUyZkdsYWNlYXUtc21hcnR3YXRlci1FbGVjdHJvbHl0ZS1FbmhhbmNlZC1XYXRlci0xLWwtNi1jb3VudCUyZjE1NTgwNTExJTNmd21sc3BhcnRuZXIlM2R3bHBhJTI2c2VsZWN0ZWRTZWxsZXJJZCUzZDEwMTUwMjY4OSUyNmFkaWQlM2QyMjIyMjIyMjI5MjE1NTgwNTExXzEwMDAxNTIyMDM5XzAwMDAwMDAwMDBfNTY5NTE2MjE3JTI2d21sc3BhcnRuZXIlM2R3bXRsYWJzJTI2d2wwJTNkZSUyNndsMSUzZHMlMjZ3bDIlM2RjJTI2d2wzJTNkNzI4NDMxMTE3MTQ0MjIlMjZ3bDQlM2RwbGEtMjMyNDY0MjQ2MDUwNzEyMiUyNndsNSUzZDc3MzE0JTI2d2w2JTNkJTI2d2w3JTNkJTI2d2wxMCUzZFdhbG1hcnQlMjZ3bDExJTNkT25saW5lJTI2d2wxMiUzZDE1NTgwNTExXzEwMDAxNTIyMDM5JTI2d2wxNCUzZGJvdHRsZSUyNTIwd2F0ZXIlMjZ2ZWglM2RzZW0lMjZnY2xpZCUzZDRmYmZiZTAyYzA4MDE0ZjZjZmU5ZDZmYzJiOThlYWEzJTI2Z2Nsc3JjJTNkM3AuZHMlMjZtc2Nsa2lkJTNkNGZiZmJlMDJjMDgwMTRmNmNmZTlkNmZjMmI5OGVhYTM%22%7D&styp=entitydetails&ad_domain=walmart.com&click_metadata=5utaQfixrBxnw34RBP3bp8OXjsKMQbEcI8tE-Ow4HHw.TKMvDE7d1kBIJpbT8JeWcg
"PATH Still Bottled Water - Ultra-Purified, Ph-Balanced Purified Water In Aluminum Bottle - BPA-Free, Reusable, Infinitely Recyclable - Crisp,",46.00,709,Amazon.com,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5211.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8rQ1SHa2ErWW9H4e-HqLFazVUCUyhp1h65AKbNjmx4Xv3Vd1WXtm55T2FIRO-29AM1wXESW-0qRTNW8VEOgySIZXZN7y6BA15naE-7UQaD2oJHwlbH30fmVGvweI2CoEkffx557ZfffsCdauptK2wFnLm4x6UQLn1tPLSWRxtaKOjYJ-Z9Hm4hPPEV_iJauZarwPmkQ%22%2C%22rlid%22%3A%220889caf4e4c31a5ea83aa20a0fdbe577%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZlBBVEgtU3RpbGwtQm90dGxlZC1XYXRlci1VbHRyYS1QdXJpZmllZCUyZmRwJTJmQjBEVDJLMUJQTSUyZnJlZiUzZGFzY19kZl9CMERUMksxQlBNJTNmdGFnJTNkYm5nc210cGhzbnVzLTIwJTI2bGlua0NvZGUlM2RkZjAlMjZodmFkaWQlM2Q4MDg4MzAyMjE4MjAyMyUyNmh2bmV0dyUzZHMlMjZodnFtdCUzZGUlMjZodmJtdCUzZGJlJTI2aHZkZXYlM2RjJTI2aHZsb2NpbnQlM2QlMjZodmxvY3BoeSUzZDc3MzE0JTI2aHZ0YXJnaWQlM2RwbGEtNDU4NDQ4MjQ4NTkzMTU5MSUyNnBzYyUzZDE%22%7D&styp=entitydetails&ad_domain=amazon.com&click_metadata=fwugLAh52n1Bi-sev9VExDl-UkKHKVNaU6ttodpTJf0.Hm6G3SLV24KGvsX_mpXd0g
"Pure Life Purified Water, 8 Fl Oz, Plastic Bottled Water",12.35,N/A,Walmart,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5212.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8iI0E94ryobJn5yWj3ScHgjVUCUzfF5vmGptjtZlGvTLXWx7qoFU8JoKiYGIw3sc-9Uzlutop5fA0MnmEk2gOf_1BM3wYouQJL_ZNNY_f6kbg-eou4J0hpdihrcyNCF_gZBfHgUrq53MOtA0FJnIoeFscuBZzf7Nw2P5-xZ5aSY82ZtBs6YCUYcLArtMwAD05QC8hEw%22%2C%22rlid%22%3A%225d5ff5e557231e75fc489d1bbc3b09ae%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cud2FsbWFydC5jb20lMmZpcCUyZlB1cmUtTGlmZS1QdXJpZmllZC1XYXRlci04LUZsLU96LVBsYXN0aWMtQm90dGxlZC1XYXRlciUyZjUxNDY4NzY4NzIlM2Z3bWxzcGFydG5lciUzZHdscGElMjZzZWxlY3RlZFNlbGxlcklkJTNkMTAyODM5MTU3JTI2YWRpZCUzZDIyMjIyMjIyMjkyNTE0Njg3Njg3Ml8xMDAwMjg1ODgzNF8wMDAwMDAwMDAwXzU2OTUxNjIxNyUyNndtbHNwYXJ0bmVyJTNkd210bGFicyUyNndsMCUzZGUlMjZ3bDElM2RzJTI2d2wyJTNkYyUyNndsMyUzZDcyODQzMTExNzE0NDIyJTI2d2w0JTNkcGxhLTIzMjQ2NDI0NjA1MDcxMjIlMjZ3bDUlM2Q3NzMxNCUyNndsNiUzZCUyNndsNyUzZCUyNndsMTAlM2RXYWxtYXJ0JTI2d2wxMSUzZE9ubGluZSUyNndsMTIlM2Q1MTQ2ODc2ODcyXzEwMDAyODU4ODM0JTI2d2wxNCUzZGJvdHRsZSUyNTIwd2F0ZXIlMjZ2ZWglM2RzZW0lMjZnY2xpZCUzZDVkNWZmNWU1NTcyMzFlNzVmYzQ4OWQxYmJjM2IwOWFlJTI2Z2Nsc3JjJTNkM3AuZHMlMjZtc2Nsa2lkJTNkNWQ1ZmY1ZTU1NzIzMWU3NWZjNDg5ZDFiYmMzYjA5YWU%22%7D&styp=entitydetails&ad_domain=walmart.com&click_metadata=l_ObwVz7AiIRnuDFJ0NIQfDlITxotUCzKFsZRyqzxcw.XPMQY9n2ddwjcmrjvAF0aQ
"SAN PELLEGRINO Sparkling Mineral Water, 25.3 FZ",1.99,1500,Amazon.com,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5213.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8-KQ9G5AVRLw8wfaDR7Zl8DVUCUyY-ljwrH5B1_Ca1uhqgKf_oU7PH8TN4SbSSfeDEpA_dyNxaBFNijQili0G1PC3emiHt-w6c1jwm-Tx0gWZdIrZ47d27XDdCrgs1G5WxTYQljeYBGDsyFKcWG4QqdhnfJcoz-_jXjZBSuoBw24lDf1BwsginxVy3aV34HSxm7olPA%22%2C%22rlid%22%3A%22477050fa0e521b53f2163804e54aad5a%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZlNhbi1QZWxsZWdyaW5vLVdhdGVyLVNwYXJrbGluZy1NaW5lcmFsJTJmZHAlMmZCMDA4UU1aMVJHJTJmcmVmJTNkYXNjX2RmX0IwMDhRTVoxUkclM2Z0YWclM2RibmdzbXRwaHNudXMtMjAlMjZsaW5rQ29kZSUzZGRmMCUyNmh2YWRpZCUzZDgwNjA4MDYzNTUwODkzJTI2aHZuZXR3JTNkcyUyNmh2cW10JTNkZSUyNmh2Ym10JTNkYmUlMjZodmRldiUzZGMlMjZodmxvY2ludCUzZCUyNmh2bG9jcGh5JTNkNzczMTQlMjZodnRhcmdpZCUzZHBsYS00NTg0MjA3NTkyMDMxMDExJTI2cHNjJTNkMQ%22%7D&styp=entitydetails&ad_domain=amazon.com&click_metadata=ezc-j2BK4v7F1FHPawh-GkQJlebTr5uLPyg5ElOfihM.ZaspXdcqGdfzmu9mv0EBOg
"Pulse Natural Spring Bottled Water, Drinking Water, 24 X 16.9 Oz",39.21,N/A,Walmart,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5214.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e83YE9QTPm0Leh2_nETpIoqDVUCUw73gP8nq1wL2RR9YuaLVawYlu3rd8tGmworo6N9x-gNb1qYkQacE6G8tA4p_nrapHXSy0byAx4zeMIXKNNpTWw6HdQq_HXm0oVgSx6tkBKDwinNBL_BeV3XvCjnFHedDEtuFPntw8bawOTtGoiP6aNf8UgmZTuQ9TDXOeDmM_TdA%22%2C%22rlid%22%3A%2220f146277c541f33a1c82ed9974cfc95%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkOTI3MDAwNjEyNjE0NzE2NzYlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDY3NTc3Nzg0NjQlMjZkc19zX2ludmVudG9yeV9mZWVkX2lkJTNkOTc3MDAwMDAwMDM1ODM2NjglMjYlMjZkc19lX2FkaWQlM2QxMDM1MjIwMDM5NCUyNmRzX2VfdGFyZ2V0X2lkJTNkcGxhLTExMDMwMjgwNjAwNzUlMjZkc19lX3Byb2R1Y3RfZ3JvdXBfaWQlM2QxMTAzMDI4MDYwMDc1JTI2ZHNfZV9wcm9kdWN0X2lkJTNkMTY1NzMyMTU0M18xMDAwMDAwMDcxOCUyNmRzX2VfcHJvZHVjdF9jb3VudHJ5JTNkVVMlMjZkc19lX3Byb2R1Y3RfbGFuZ3VhZ2UlM2RFTiUyNmRzX2VfcHJvZHVjdF9jaGFubmVsJTNkT25saW5lJTI2ZHNfdXJsX3YlM2QyJTI2ZHNfZGVzdF91cmwlM2RodHRwcyUzYSUyZiUyZnd3dy53YWxtYXJ0LmNvbSUyZmlwJTJmUFVMU0UtTmF0dXJhbC1TcHJpbmctQm90dGxlZC1XYXRlci1OYXR1cmFsbHktRmlsdGVyZWQtU3ByaW5nLVdhdGVyLWluLTE2LTktT3VuY2UtUEVULVBsYXN0aWMtQm90dGxlcy1SZWN5Y2xhYmxlLWFuZC1CUEEtRnJlZS1DYXNlLW9mLTEyJTJmMTY1NzMyMTU0MyUzZndtbHNwYXJ0bmVyJTNkd2xwYSUyNnNlbGVjdGVkU2VsbGVySWQlM2Q2ODklMjZhZGlkJTNkMjIyMjIyMjIyMjIwMDAwMDAwMDAlMjZ3bWxzcGFydG5lciUzZHdtdGxhYnMlMjZ3bDAlM2RlJTI2d2wxJTNkcyUyNndsMiUzZGMlMjZ3bDMlM2QxMDM1MjIwMDM5NCUyNndsNCUzZHBsYS0xMTAzMDI4MDYwMDc1JTI2d2w1JTNkNzczMTQlMjZ3bDYlM2QlMjZ3bDclM2QlMjZ3bDEwJTNkV2FsbWFydCUyNndsMTElM2RPbmxpbmUlMjZ3bDEyJTNkMTY1NzMyMTU0M18xMDAwMDAwMDcxOCUyNndsMTQlM2Rib3R0bGUlMjUyMHdhdGVyJTI2dmVoJTNkc2VtJTI2Z2NsaWQlM2QyMGYxNDYyNzdjNTQxZjMzYTFjODJlZDk5NzRjZmM5NSUyNmdjbHNyYyUzZDNwLmRzJTI2bXNjbGtpZCUzZDIwZjE0NjI3N2M1NDFmMzNhMWM4MmVkOTk3NGNmYzk1%22%7D&styp=entitydetails&ad_domain=walmart.com&click_metadata=t8CgnLnqJdg9ARI1U8JVwQwjMKoVZSnPWwFA9tmQkgk.ie8vJulat7ccp5nf8DoGNw
"Dasani Purified Water Bottles, 12 Fl Oz, 8 Pack",6.18,4200,Walmart,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5215.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e86TcYk5H2K_pKN-VamWnibjVUCUyZoVTw_NrSv7xFhcRsVlhqkB9SGAzloABvoLPdiwQOT2qNBeKIJRtEWniZI_sMJQL_YJSFTQFkGrMfIKXWyRg-wMNOlFp4G-zfpZMVvHj7z02PABEXkI5ajbnVOwZkNb8o_58639yPKrHcW3aL1mpnftFV_MRSaqINaP4kfaIAwA%22%2C%22rlid%22%3A%2240792e8de0441fccd12246730b5c1d16%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cud2FsbWFydC5jb20lMmZpcCUyZkRBU0FOSS1QdXJpZmllZC1XYXRlci0xMi1mbC1vei04LXBhY2slMmYyMDY2ODY1NiUzZndtbHNwYXJ0bmVyJTNkd2xwYSUyNnNlbGVjdGVkU2VsbGVySWQlM2QxMDI2NTA3OTclMjZhZGlkJTNkMjIyMjIyMjIyOTIyMDY2ODY1Nl8xMDAwMjY3MDIwMF8wMDAwMDAwMDAwXzU2OTUxNjIxNyUyNndtbHNwYXJ0bmVyJTNkd210bGFicyUyNndsMCUzZGUlMjZ3bDElM2RzJTI2d2wyJTNkYyUyNndsMyUzZDcyODQzMTExNzE0NDIyJTI2d2w0JTNkcGxhLTIzMjQ2NDI0NjA1MDcxMjIlMjZ3bDUlM2Q3NzMxNCUyNndsNiUzZCUyNndsNyUzZCUyNndsMTAlM2RXYWxtYXJ0JTI2d2wxMSUzZE9ubGluZSUyNndsMTIlM2QyMDY2ODY1Nl8xMDAwMjY3MDIwMCUyNndsMTQlM2Rib3R0bGUlMjUyMHdhdGVyJTI2dmVoJTNkc2VtJTI2Z2NsaWQlM2Q0MDc5MmU4ZGUwNDQxZmNjZDEyMjQ2NzMwYjVjMWQxNiUyNmdjbHNyYyUzZDNwLmRzJTI2bXNjbGtpZCUzZDQwNzkyZThkZTA0NDFmY2NkMTIyNDY3MzBiNWMxZDE2%22%7D&styp=entitydetails&ad_domain=walmart.com&click_metadata=6oBf9zRmgTpz8Azn3bJL_Uoh27nX38_1pClcO-LJLfM.RR8L7S4J0kI8hcMWINgVoQ
"Poland Spring Maine Spring Water Bottles, 12 Pack - Crisp, Still Bottled Water With Naturally Balanced Occurring Minerals & Electrolytes For Taste -",11.49,19000,Amazon.com,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5216.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8_btA6DnX5-HMcdEo1Li55jVUCUyJpyTE0Juwi_8Y73QGVgsrgj-efQx1CUo_vEvSqNMHT_CygF0Kvlvs5QThp6YswgTThiO6nfV727sVf1K6ohGrVv4I4AGKmuLkTShIWE671mHfGceBEZyzQxJ9zvpVCq2LEBr5IQRUQtHa4yaNESyHDvIpSHQIzwxkCCRBCec_qg%22%2C%22rlid%22%3A%22fa724c4c3acc1d1f51cb24b2d1d41a05%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZlBvbGFuZC1TcHJpbmctTmF0dXJhbC1TcHJpbmctV2F0ZXItQm90dGxlcy1TdGlsbC1Cb3R0bGVkJTJmZHAlMmZCMDA0VUI2QzdLJTJmcmVmJTNkYXNjX2RmX0IwMDRVQjZDN0slM2Z0YWclM2RibmdzbXRwaHNudXMtMjAlMjZsaW5rQ29kZSUzZGRmMCUyNmh2YWRpZCUzZDgwMjY0NDY2MzMzODcxJTI2aHZuZXR3JTNkcyUyNmh2cW10JTNkZSUyNmh2Ym10JTNkYmUlMjZodmRldiUzZGMlMjZodmxvY2ludCUzZCUyNmh2bG9jcGh5JTNkNzczMTQlMjZodnRhcmdpZCUzZHBsYS00NTgzODYzOTkzMDUyNjg3JTI2cHNjJTNkMQ%22%7D&styp=entitydetails&ad_domain=amazon.com&click_metadata=SeEAEC0RmGwfpUtTRpUth6qW0UQqE4qZCpDgHwLFLE4.sJeApOsL6SpIq83QRPfcrw
"Mountain Valley Water Spring Water 12Pk, 16.9 FZ",44.15,1900,Amazon.com,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5217.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8pvsSUcpVm2mWayJkTndBrDVUCUwVSQ5O-oUf88OQovC3g268wWXgbdfcopAnVJPbNnon9rCS9LN2CuRKEvTfXgyaUHl7EVzhMAd8131AWyk1pekUALOLElxQAwIqHCNeOJa0xMOsOPrqrOjc4Q1t4ZGaj6p4iMmpD3PhEq-Dw_svdhnRQDPm3AxByrUgZqmg5zeWWA%22%2C%22rlid%22%3A%228e0785064daa13011957edf8a6b27ceb%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZk1vdW50YWluLVZhbGxleS1XYXRlci1TcHJpbmctMTYtOSUyZmRwJTJmQjA3TlFESFFXUyUyZnJlZiUzZGFzY19kZl9CMDdOUURIUVdTJTNmdGFnJTNkYm5nc210cGhzbnVzLTIwJTI2bGlua0NvZGUlM2RkZjAlMjZodmFkaWQlM2Q4MDYwODA2MzU1MDg5NSUyNmh2bmV0dyUzZHMlMjZodnFtdCUzZGUlMjZodmJtdCUzZGJlJTI2aHZkZXYlM2RjJTI2aHZsb2NpbnQlM2QlMjZodmxvY3BoeSUzZDc3MzE0JTI2aHZ0YXJnaWQlM2RwbGEtNDU4NDIwNzU5MDM1MTM1NiUyNnBzYyUzZDE%22%7D&styp=entitydetails&ad_domain=amazon.com&click_metadata=z2kVeIun-HjlubTUj11V1NR3QGA5tn5B2Nci4uMfdf8.m6VDfsCUB0zGTq1V8uRFlw
"Ozarka Texas Spring Water, 12 Fl Oz, 12-Pack Plastic Bottles",5.48,151,Walmart,https://links.duckduckgo.com/m.js?dsl=1&iurl=%7B1%7DIG%3DA48E75B3E2464587B939F669817717FB%26CID%3D3200C5445D3A607C1493D3D65CDC618B%26ID%3DDevEx%2C5218.1&ivu=%7B4%7Dtype%3Dmv%26reqver%3D1.0%26rg%3D4b4161dcd4b34c8ca1869164e5a61576&sfexp=0&shopping=1&spld=%7B%22ld%22%3A%22e8gMkvOJE1KSZFlhmZesUxvDVUCUzB-3hkL_GFZlMIkl0hgEsvWbSoLKjuGV41WfYqdQNUn_MDORfzu3RsX_KV9qSVMnHTXodxJ97pGtiO4Lz8CHrtIij30B1Bn9o9GVKc7ZQ-DF6bTLKJTR_ZPRIfZqRjHCWMQGgTR7skO88rpJkhKTqMPIGzstRq7mnqc3Un6E-XdQ%22%2C%22rlid%22%3A%22976e8856615f17e337e9e0a88a47bd34%22%2C%22u%22%3A%22aHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkOTI3MDAwNjEyNjE0NzE2NzYlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDY3NTc3Nzg0NjQlMjZkc19zX2ludmVudG9yeV9mZWVkX2lkJTNkOTc3MDAwMDAwMDM1ODM2NjglMjYlMjZkc19lX2FkaWQlM2QxMDM1MjIwMDM5NCUyNmRzX2VfdGFyZ2V0X2lkJTNkcGxhLTExMDMwMjgwNjAwNzUlMjZkc19lX3Byb2R1Y3RfZ3JvdXBfaWQlM2QxMTAzMDI4MDYwMDc1JTI2ZHNfZV9wcm9kdWN0X2lkJTNkMTM2MjgzMDkzXzEwMDAyNzI4NDQxJTI2ZHNfZV9wcm9kdWN0X2NvdW50cnklM2RVUyUyNmRzX2VfcHJvZHVjdF9sYW5ndWFnZSUzZEVOJTI2ZHNfZV9wcm9kdWN0X2NoYW5uZWwlM2RPbmxpbmUlMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3LndhbG1hcnQuY29tJTJmaXAlMmZPWkFSS0EtQnJhbmQtMTAwLU5hdHVyYWwtU3ByaW5nLVdhdGVyLTEyLW91bmNlLXBsYXN0aWMtYm90dGxlcy1QYWNrLW9mLTEyJTJmMTM2MjgzMDkzJTNmd21sc3BhcnRuZXIlM2R3bHBhJTI2c2VsZWN0ZWRTZWxsZXJJZCUzZDEwMjcwOTAyNyUyNmFkaWQlM2QyMjIyMjIyMjIyMjAwMDAwMDAwMCUyNndtbHNwYXJ0bmVyJTNkd210bGFicyUyNndsMCUzZGUlMjZ3bDElM2RzJTI2d2wyJTNkYyUyNndsMyUzZDEwMzUyMjAwMzk0JTI2d2w0JTNkcGxhLTExMDMwMjgwNjAwNzUlMjZ3bDUlM2Q3NzMxNCUyNndsNiUzZCUyNndsNyUzZCUyNndsMTAlM2RXYWxtYXJ0JTI2d2wxMSUzZE9ubGluZSUyNndsMTIlM2QxMzYyODMwOTNfMTAwMDI3Mjg0NDElMjZ3bDE0JTNkYm90dGxlJTI1MjB3YXRlciUyNnZlaCUzZHNlbSUyNmdjbGlkJTNkOTc2ZTg4NTY2MTVmMTdlMzM3ZTllMGE4OGE0N2JkMzQlMjZnY2xzcmMlM2QzcC5kcyUyNm1zY2xraWQlM2Q5NzZlODg1NjYxNWYxN2UzMzdlOWUwYTg4YTQ3YmQzNA%22%7D&styp=entitydetails&ad_domain=walmart.com&click_metadata=kHqDEklDrsmyro9iVZWCMOGAyWFop9-Y3V5H9KZNgoE.-WGSmaxSpIVqS7N7OIfItA
